CountryCode,Reference area,Measure,Water type,Unit of measure,Year,Value,Observation status,Unit multiplier
BEL,Belgium,Total freshwater abstraction,Ground water,Cubic metres,1996,711.7,Normal value,Millions
BEL,Belgium,Total freshwater abstraction,Ground water,Cubic metres,1995,715.8,Normal value,Millions
BEL,Belgium,Total freshwater abstraction,Ground water,Cubic metres,1994,670.0,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Total,Cubic metres,2020,56.207,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Total,Cubic metres,2019,51.209,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Total,Cubic metres,2018,54.455,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Total,Cubic metres,2017,45.72,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Total,Cubic metres,2016,40.872,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Total,Cubic metres,2015,46.203,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Total,Cubic metres,2014,41.177,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Total,Cubic metres,2013,39.921,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Total,Cubic metres,2012,37.422,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Total,Cubic metres,2011,40.648,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Total,Cubic metres,2010,41.27,Normal value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Surface water,Cubic metres,2015,5.34,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2015,40.862,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2014,36.908,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Surface water,Cubic metres,2014,4.269,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Surface water,Cubic metres,2013,4.72,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2013,35.201,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2012,33.05,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Surface water,Cubic metres,2012,4.373,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2011,36.304,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2010,37.694,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2009,37.548,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2008,35.634,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2007,34.638,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2006,31.248,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2005,29.95,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2004,30.915,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2003,33.795,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2002,32.248,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2001,32.863,Estimated value,Millions
BEL,Belgium,Agriculture freshwater abstraction,Ground water,Cubic metres,2000,32.002,Estimated value,Millions
BEL,Belgium,Total freshwater abstraction,Total,Cubic metres,2019,4531.345,Normal value,Millions
BEL,Belgium,Total freshwater abstraction,Total,Cubic metres,2018,4176.764,Normal value,Millions
BEL,Belgium,Total freshwater abstraction,Total,Cubic metres,2017,4453.303,Normal value,Millions
BEL,Belgium,Total freshwater abstraction,Total,Cubic metres,2016,4710.057,Normal value,Millions
BEL,Belgium,Total freshwater abstraction,Total,Cubic metres,2015,4061.424,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Ground water,Cubic metres,1995,310.89,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Ground water,Cubic metres,1991,319.0,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Ground water,Cubic metres,1990,319.0,Normal value,Millions
CAN,Canada,Irrigation area,Not applicable,Hectares,1996,740000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,1995,725000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,1994,725000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,1993,725000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,1992,720000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,1991,720000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,1990,718000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,2020,605907.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,2018,691108.0,Normal value,Units
CAN,Canada,Irrigable area,Not applicable,Hectares,2017,1378000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,2016,688780.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,2014,585870.0,Normal value,Units
CAN,Canada,Irrigable area,Not applicable,Hectares,2014,1180000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,2012,591050.0,Normal value,Units
CAN,Canada,Irrigable area,Not applicable,Hectares,2010,1010000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,2010,528570.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,2007,721896.0,Normal value,Units
CAN,Canada,Irrigable area,Not applicable,Hectares,2006,1218000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,2003,785000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,2002,785000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,2001,785000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,2000,784000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,1999,760000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,1998,750000.0,Normal value,Units
CAN,Canada,Irrigation area,Not applicable,Hectares,1997,740000.0,Normal value,Units
CAN,Canada,Agriculture freshwater abstraction,Ground water,Cubic metres,1996,310.89,Estimated value,Millions
CAN,Canada,Total freshwater abstraction,Total,Cubic metres,1996,42214.0,Estimated value,Millions
CAN,Canada,Agriculture freshwater abstraction,Surface water,Cubic metres,1996,3793.6,Estimated value,Millions
CAN,Canada,Total freshwater abstraction,Ground water,Cubic metres,1996,1871.0,Estimated value,Millions
CAN,Canada,Total freshwater abstraction,Surface water,Cubic metres,1996,40343.0,Estimated value,Millions
CAN,Canada,Total freshwater abstraction,Total,Cubic metres,1995,47250.0,Estimated value,Millions
CAN,Canada,Total freshwater abstraction,Surface water,Cubic metres,1991,44059.0,Estimated value,Millions
CAN,Canada,Total freshwater abstraction,Ground water,Cubic metres,1991,1031.0,Estimated value,Millions
CAN,Canada,Total freshwater abstraction,Total,Cubic metres,1991,45090.0,Estimated value,Millions
CAN,Canada,Agriculture freshwater abstraction,Total,Cubic metres,1991,3991.0,Estimated value,Millions
CAN,Canada,Total freshwater abstraction,Total,Cubic metres,2015,30812.0,Normal value,Millions
CAN,Canada,Total freshwater abstraction,Total,Cubic metres,2013,32322.9,Normal value,Millions
CAN,Canada,Total freshwater abstraction,Total,Cubic metres,2011,31127.9,Normal value,Millions
CAN,Canada,Total freshwater abstraction,Surface water,Cubic metres,1995,45379.0,Normal value,Millions
CAN,Canada,Total freshwater abstraction,Ground water,Cubic metres,1995,1871.0,Normal value,Millions
CAN,Canada,Total freshwater abstraction,Ground water,Cubic metres,1990,1037.0,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Total,Cubic metres,2015,2639.514,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Total,Cubic metres,2013,2009.124,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Total,Cubic metres,2011,1895.155,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Total,Cubic metres,2009,2356.172,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Total,Cubic metres,2007,2322.0,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Total,Cubic metres,2005,1829.0,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Total,Cubic metres,1996,4104.49,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Total,Cubic metres,1995,4104.49,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Total,Cubic metres,1990,3991.0,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Surface water,Cubic metres,1995,3793.6,Normal value,Millions
CAN,Canada,Agriculture freshwater abstraction,Surface water,Cubic metres,1991,3672.0,Normal value,Millions
CHL,Chile,Irrigation area,Not applicable,Hectares,2007,1093812.91,Normal value,Units
CHL,Chile,Irrigation area,Not applicable,Hectares,1997,1066869.65,Normal value,Units
COL,Colombia,Total freshwater abstraction,Total,Cubic metres,2012,80422.563,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Total,Cubic metres,2011,85664.258,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Total,Cubic metres,2010,73476.578,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Ground water,Cubic metres,2010,699.313,Normal value,Millions
COL,Colombia,Irrigable area,Not applicable,Hectares,2018,352564.0,Normal value,Units
COL,Colombia,Irrigation area,Not applicable,Hectares,2018,324780.0,Normal value,Units
COL,Colombia,Irrigation area,Not applicable,Hectares,2011,394000.0,Normal value,Units
COL,Colombia,Irrigable area,Not applicable,Hectares,2011,1087000.0,Normal value,Units
COL,Colombia,Irrigable area,Not applicable,Hectares,1998,900000.0,Normal value,Units
COL,Colombia,Irrigable area,Not applicable,Hectares,1995,900000.0,Normal value,Units
COL,Colombia,Agriculture freshwater abstraction,Surface water,Cubic metres,2017,21675.98,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Surface water,Cubic metres,2016,20605.683,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Surface water,Cubic metres,2015,20051.11,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Surface water,Cubic metres,2014,19049.182,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Surface water,Cubic metres,2013,18179.88,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Surface water,Cubic metres,2012,16538.978,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Surface water,Cubic metres,2011,15985.259,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Surface water,Cubic metres,2010,15525.145,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Ground water,Cubic metres,2020,1044.78,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Ground water,Cubic metres,2019,1029.775,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Ground water,Cubic metres,2018,986.401,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Ground water,Cubic metres,2017,964.212,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Ground water,Cubic metres,2016,910.045,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Ground water,Cubic metres,2015,880.162,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Ground water,Cubic metres,2014,838.095,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Ground water,Cubic metres,2013,809.063,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Ground water,Cubic metres,2012,741.171,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Ground water,Cubic metres,2011,716.87,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Total,Cubic metres,2008,35877.0,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Surface water,Cubic metres,2020,100060.032,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Surface water,Cubic metres,2019,106641.113,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Surface water,Cubic metres,2018,108686.776,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Surface water,Cubic metres,2017,115749.497,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Surface water,Cubic metres,2016,89754.69,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Surface water,Cubic metres,2015,80891.082,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Surface water,Cubic metres,2014,80345.039,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Surface water,Cubic metres,2013,77275.808,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Surface water,Cubic metres,2012,79541.3,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Surface water,Cubic metres,2011,84801.764,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Surface water,Cubic metres,2010,72670.272,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Ground water,Cubic metres,2020,1159.932,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Ground water,Cubic metres,2019,1148.276,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Ground water,Cubic metres,2018,1107.768,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Ground water,Cubic metres,2017,1087.534,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Ground water,Cubic metres,2016,1037.542,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Ground water,Cubic metres,2015,1019.556,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Ground water,Cubic metres,2014,980.992,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Ground water,Cubic metres,2013,951.744,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Ground water,Cubic metres,2012,881.263,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Ground water,Cubic metres,2011,862.496,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Ground water,Cubic metres,2010,806.307,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2020,97663.133,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2019,95882.672,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2018,91752.851,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2017,90251.298,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2016,85162.572,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2015,82356.332,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2014,78231.513,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2013,75112.778,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2012,68320.124,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2011,66028.255,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2010,64429.538,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Total,Cubic metres,2008,21606.0,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Surface water,Cubic metres,2020,23990.436,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Surface water,Cubic metres,2019,23140.049,Normal value,Millions
COL,Colombia,Agriculture freshwater abstraction,Surface water,Cubic metres,2018,22178.617,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Total,Cubic metres,2020,101219.961,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Total,Cubic metres,2019,107789.391,Normal value,Millions
COL,Colombia,Total freshwater abstraction,Total,Cubic metres,2018,109794.547,Normal value,Millions
